from,transfer_count,total_amount_usd,average_amount_usd
0xd02e726695ad7d74368c7ee779f6be863e831ae4,1,26.044438,26.044438
0x0bb3590653e4fcd43e0707e8880b678d7f2089bf,1,31.955112,31.955112
0xd04233cc9218690b6103d37fe5e2c13f76fedcd2,1,26.911003,26.911003
0xd0471f0cbf5c44ef388d233f7a1fe60e0c958c99,1,98.831126,98.831126
0xd0527d73d87dff10b711ab5e5b09a29efeca8073,1,497.751,497.751
0x0ba6a3524b641295410bede868181019cbbc9fe1,1,30.0,30.0
0xd0560b09ae332d19a63c274f458c0860940eafc6,1,25.987,25.987
0xd067c451d472040397865b838a167127632530a2,1,25.916809,25.916809
0xd06870d1494defcc30829976ae8a79a70277089c,1,29.952025,29.952025
0xd069d5af6dc2fe2888de5aa369b613de98cd0e1f,1,25.48725,25.48725
0xd06a7a418149afc7c743afdb013e94517ed7073d,1,26.965511,26.965511
0xd06fd7b5c73d41cb46c705a9788acec3fcabf76b,1,25.905367,25.905367
0x0b9f91b4cee7c282500ea07970d0bd73d238a4dc,1,31983.620973,31983.620973
0xd0723802522df72feb76cd3e7d7c017878e535ed,1,99.95,99.95
0x0b95691a3de49bb89ce950fb06107b13f7c85336,1,25.87,25.87
0xd074b6aaa0885f88b616cc7278821759a59dd3fc,1,25.88705,25.88705
0xd0349c9a197318c09dcba48ebe407c806a9781a6,1,26.591562,26.591562
0xd02a8a8ef82649bee568be965a055080528b4649,1,34.966961,34.966961
0x0b4051c7bacddfab100140d1a7bd95b10ea314b2,1,25.937025,25.937025
0xd020f43df9edd4b9a32d8a19f9675ffb047024da,1,25.277355,25.277355
0x0be6d57704ce8e883be0cc46394a771de1d2e5ad,1,25.76711,25.76711
0xcfdf2991d395ad5df23c8c2a4737632b19720a31,1,49.900037,49.900037
0xcff3d43d13a20563c9d67d3e6ae6ac86485b9902,1,50.1749,50.1749
0xcff6bb4c793b1bc0410b08afcd88529939be4f15,1,49974.0005,49974.0005
0xcff92ca0394919df2b93f60280714c84d2e99468,1,261.700239,261.700239
0xcffa791855269d5cc7826461f1aaa15994160682,1,25.36731,25.36731
0xcfff51d0c579076811c4383719f335c9d139808f,1,29.76511,29.76511
0xd0117fd698d6e772500272d8806de28d950e78fe,1,996.921273,996.921273
0xd011c8217b9799a2d61cdee42abf892d16a2ad78,1,89.45525,89.45525
0x0be5ab8ee8c68b12b596e909b16ae7d536770358,1,30.756515,30.756515
0x0bd866653c1315671f4c4f69c9bcbb48b1ae4aff,1,26.18,26.18
0xd016739fa7dbe3c941411a1d5b121957b92b25a1,1,25.965011,25.965011
0xd01b5eff55a528b9ac82fc8459e5685564f4c672,1,26.965511,26.965511
0xd01d408c111a07a7dfb07a7b00bd1cef5b240dae,1,25.82,25.82
0x0bd64c4d1345620c2fffbdedf3ca7ac3ae4aadb8,1,29.985,29.985
0x0b94e6699025e5f939a0ef9bfef5de8a515a307d,1,27.385763,27.385763
0xd07a632f7b7002d6fe7c7dde030f2e42e90867a4,1,26.963,26.963
0xd082c25aed14ef8a542a051086e5f19444919811,1,30.0,30.0
0xd08527054293e180688f16a957a50f16ebe8537a,1,26.132749,26.132749
0xd0e2a9811e1ec58e1552dd48023d4c3f15c4f419,1,4.755158,4.755158
0x0b807afccff4d836c427924186c9bdfa76f4300d,1,25.840326,25.840326
0xd0e39fc1e0283e27b5c7a77ae87a582135284d60,1,26.0,26.0
0xd0e8795a00d7cd805e7dba5297c7d1f368239605,1,25.816478,25.816478
0x0b7fb02e073b57143c2a81c79035b8d34e1a58fa,1,26.796595,26.796595
0xd0eb6fd4df09d6502fe21184075313eb2490669c,1,25.96701,25.96701
0xd0ef10c1047ec4d9aa1af591721dd3d5e6f74d83,1,27.005891,27.005891
0xd0fdf12125133c8bf5d5a54f41d1dad9c5d6a21a,1,148506.82601,148506.82601
0xd1020120b0000205903dbdcf21c3ebc8524f21f6,1,25.889049,25.889049
0x0b6accdff92991930a18d54042e03bca15fefa92,1,25.88705,25.88705
0xd10b7245c04ec1573b58ff419ab863d086520207,1,3.243483,3.243483
0xd10cd595c6d1010e14b9aedcba5d53d83e690b30,1,25.78,25.78
0x0b650180f769ba68f5cd3a7c3d3cc477cbc1d86d,1,25.1874,25.1874
0xd10fd95a6c03dc99666f1d68beeab778e796a6ee,1,25.48725,25.48725
0x0b4ce359c81015a7ff38e01900f978047ebff7ad,1,2467.849498,2467.849498
0xd0df9eff111b559daac76b454c433cf9dd469f41,1,25.984,25.984
0xd0d62ddebf25dd2ebe2439ab3b8a8cc951a1a3e8,1,25.28735,25.28735
0xd0d33eb6ff981418013ca57adcd95e4d50f91196,1,29.856207,29.856207
0xd09bf876f66738609fbf79bfcfe2f5e277031586,1,25.28735,25.28735
0xd08c04c8a91c7d764ba9d100c0b216b7e7cbb618,1,25.909937,25.909937
0xd08eb9a7e876f2d6a2bd30238f492d2a8d0b1757,1,4.9975,4.9975
0xd08fc033f9cfad48ae1f1bc162e4cfcb5c83e235,1,25.48,25.48
0xd09220eb5f1f9c84bdceee513966fc8fc7ae40dc,1,26.890713,26.890713
0xd0948878ecc2418e1f9ae1ef4d4fd2be0cd1bea1,1,26.9865,26.9865
0xd0950e0de04f89ed804da25d6f48116b88cb4aa1,1,100.019376,100.019376
0x0b908e2b88f3a35caca1f1e1739ce50436722d8b,1,26.0,26.0
0x0b883647a997118b5cba1d514938565c32469398,1,29.86506,29.86506
0xd0a94ebfcf6d1ffe0d723bb4e87a6159b67798dc,1,1748.33342,1748.33342
0xd0b1a8dfa1db503b8a16fb50f7969cd5615585af,1,327.836,327.836
0xd0b4b20771f821f70958b1e59a3206e091107aa2,1,8034.03069,8034.03069
0xd0be65b629bdef4bc63f6395da002cdc99ace511,1,39979.830083,39979.830083
0x0b8cc038afabe1faf171d01cac7a1e8f7e5f71b1,1,26.038466,26.038466
0x0b8af78d435e2cd65346664fa390c498f762e966,1,25.960351,25.960351
0xd90cee9498b3aad3b053af782a2dc9cd9e232366,1,171.87,171.87
0xd9119deb548f2629017f6e1aac7ae459db9a0e45,1,25.987,25.987
0x092f01e8accb393a5329d8a0451bef862ccfb9d1,1,25.48725,25.48725
0xe1a86137ae100db10c1b2475b4170ce47134f74d,1,25.5,25.5
0xe1b4982087870b91adcb4c038aef3635aba4cb0f,1,25.987,25.987
0x075494759e5d77faf8d813a42775d377ee88677e,1,25.08745,25.08745
0xe1c72eb2b6278e66470fe35711c076fcccc432d9,1,25.75108,25.75108
0x07544773e4f787ab61ecfff2d2f9a5212db81176,1,26.98381,26.98381
0xe1cdf925162f562e9f2e4653c7f1d6d18184f82e,1,25.45,25.45
0xe1d29b61744e46de756a42650554f8a1355f0590,1,2056.101286,2056.101286
0xe1ee3bde60b92b9f22359488fe6f7a10dec8efbf,1,9995.0,9995.0
0xe1f0687f4aa5274a1811516e97e79a526951191a,1,25.5,25.5
0x074e64784f792590bd2dfd2452ac194d2e55f665,1,28.91115,28.91115
0xe1f43dd59dccaedf0d2a57a4dc8e8feaf99cf2aa,1,25.97139,25.97139
0xe1f919e007716e017b7b7f55bcf8567fa94bfd25,1,25.0,25.0
0xe1fc334e91a57de1f1b2075dd849ccdad315533e,1,25.987,25.987
0x07479c22edd9c3e8ef10ecc168e297db2cd5bfbb,1,26.098653,26.098653
0xe2017d6bffafc098e2be1adf7a8a224419ef460b,1,549.725,549.725
0x07350adbb983caa412e3c58e617d9080986d8b57,1,29.912454,29.912454
0x075682a2f6f955bd580cbc81b43e7916e93abab3,1,26.0,26.0
0xe1a81a7d61c76eb75da63e0e561f223beb9b4f1a,1,25.48725,25.48725
0xe205804d38d0da465f1cbf07cf0d963a24ad3d3b,1,34.961471,34.961471
0xe1a65594503fa76f5e70dcfd38c21ad788f3a0a6,1,25.56721,25.56721
0xe148cbee1e7332a8b1c138b6375fcf3613cde013,1,907.195176,907.195176
0x0763b2a0529836d3f09b10e6907d5cccc1108ce8,1,26.852456,26.852456
0x0762c7fdb1fd7cd96aed311853f09b3394e7447d,1,25.48725,25.48725
0xe1546df9b627c81d34685e74584b43c842d7bf69,1,0.9995,0.9995
0xe15cc11253b8ad3e1e78d8aafbbb7d723aab32d5,1,25.17,25.17
0x075ea9ec1d5241c1facca5e57a99dd5097caaaa2,1,26.736625,26.736625
0xe15ddba13ffe62ba923ec35157b0f3d5f7c3d724,1,25.336804,25.336804
0xe15f49db587c54eb7c88815256ba7a2081c2d8d5,1,26.0,26.0
0xe164cd6067af5c656d3c7c42d774f89c6d538966,1,199.9,199.9
0xe164f907755d6fdc991de03f588d65085070db54,1,26.770143,26.770143
0x075e4615f2a1c0f09b822f39e2d92ae8f655f452,1,26.062026,26.062026
0xe18533b97e47e0aab47ff05923da062f08db5f6a,1,26.204621,26.204621
0xe18af1335938983a124d2c4a16f46d4486d7c0da,1,26.0,26.0
0xe18dcc71dbd58762c004dcd30156793524407b16,1,25.2,25.2
0x075765b2dafeb53b2b6e6a1ec910591637cfce9b,1,1490.19233,1490.19233
0xe20504f706eb1d8113f5d45580824dcb21661b21,1,1949.025,1949.025
0xe20f55696a751391e4c39bb9fa2b91428fa883be,1,25.48725,25.48725
0xe13ca06f78d34137c0d08a0839c5836087151fbd,1,26.0,26.0
0x0717f7e5c38e0ba1c1ede1bd669ed31fef4a7512,1,7008.650494,7008.650494
0xe25ce4a63cc3357ba160e536c866ee360ad16f83,1,2825.550518,2825.550518
0xe26483f6a1816cfb20e662d75922b20cc1c4d3b5,1,26.708356,26.708356
0xe26dbb2a43e40e39a04d24e157e3510b1b7aec6e,1,1086.367852,1086.367852
0xe26efc582eb7019e29c321e25b65ed4eb44ba5ff,1,26.85453,26.85453
0x0709874f3b84964540bf52c0b9147542a0cafc7a,1,30.097759,30.097759
0xe271078f08876ee4ef14e995a214e79480b0a35e,1,26.252241,26.252241
0xe2716d901ed397c69638ccbc4c7df7e45fcc96ce,1,750.82,750.82
0x0702d68165494d76e1a0943a233835f2055ff11a,1,26.968,26.968
0xe27b1a7ceb4b06f974b60355e015143dc1896f07,1,50.9745,50.9745
0x06fb244a2ed6b5560204f89a8e2062a38b05107a,1,27.928774,27.928774
0xe2876e17060798323524c516f64fa362a18e8979,1,39999.85,39999.85
0x06ec801a6e4bb7939b7e14ef5e05a40ccf7e2c5d,1,29.76511,29.76511
0xe28c0a2f155dea658ad0476735937399bf22baca,1,26862.562,26862.562
0xe2917da60091bafcb98d8b459040a46e292a3f9a,1,6117.250724,6117.250724
0xe291d47dbe1c5d0c5aac7b13b926a72c7acf1277,1,25.82,25.82
0xe2552c4888e9127bce8e5aa4591263424c6166d2,1,28.84,28.84
0xe2519d9e4e48f82bb81fcd3df389a99d20bce48f,1,25.08745,25.08745
0x072e67d12b272b84a8b516220e36beada599d472,1,29.82,29.82
0xe25154027f4d69179871d7145ac92cb3a428aaaa,1,25.965011,25.965011
0x0724c703dd14d8e01ed61c1d23582a3574a8fa62,1,26.76661,26.76661
0x0721f5698d5e7e802d6ea05b906ee51e57778ac2,1,26.483748,26.483748
0x071e0136a13874859ff17670b2a220307ba4695e,1,26.144788,26.144788
0xe22343591b0226c9bf3c9e4a286d712238cb3e0c,1,26.970758,26.970758
0x071982b850dd1435361fa0e653c689623bbac67d,1,26.0,26.0
0xe229943ad8936df7bc15ab5f5c4bcfc84c0981b2,1,25.87,25.87
0xe22dd5a451b4aa5aca229a3078cebda5f9b50d13,1,25.486411,25.486411
0xe230231442987b23319f04fdcee6a1800ac2eaf1,1,25.5,25.5
0xe2335827f0e55f1a2019b9d960a5f3050baa8580,1,25.797095,25.797095
0xe234c11abba182596700374ff9ce763fed03b9e0,1,6881.697487,6881.697487
0x071837f726532e9feb89a2c3fdfece9a393120c9,1,27.800706,27.800706
0xe23e3d6be7692748238f652aaa7064f8f914abb4,1,28.76561,28.76561
0xe242a1797662eb8c33bd717f8a11bca78c350608,1,25.6,25.6
0xe24bd1df5e4875c108ccd4f5a310baa3cb015833,1,37.974,37.974
0xe2512f852019fc9a88befcf2cfcbb4b5fbd69014,1,25.25,25.25
0xe141e101e414f228d113159d8052abcae1f13d2a,1,25.0,25.0
0xe12c6e405e187688fd5084045d25b6ce3e9e4e96,1,25.48725,25.48725
0xdf93c88526722f1b014cdaefce895d744c4517db,1,26.906574,26.906574
0xdfffaeeaabf1140d1ddf98a7138b96cf1e63a08b,1,62836.709181,62836.709181
0xe00a6d93807ece1b4665651aa00188cfe17a5115,1,25.894981,25.894981
0xe00e18d546d2a79dcea776eddd5c49998e419a92,1,69965.77961,69965.77961
0xe0151c95681714256aa579e67ef9b08f98341ced,1,26.0,26.0
0xe0191a397b1c995fce70d5f2f2a933b0c6f9b981,1,25.987,25.987
0xe01dd02728d6012d316d596fb0fa5fa2bb087589,1,25.987,25.987
0xe0234e35dc37b0f17dd31ef6843b7140f0843f8a,1,25.48725,25.48725
0x07ad8a9cd5652a43a14befb9a2e422d849ffc5e5,1,25.937025,25.937025
0x07a5e909be7c71f052c8dc55835e879146adcdc7,1,41.957401,41.957401
0x079b0fa09b8689b4f6e33f0f4f4fc011e48fbfc9,1,25.881383,25.881383
0xe03fb36a4d7f3f767a476fd9f8d3a6108ab8c4ac,1,25.717732,25.717732
0xe048e48e8bbca4f3834b974d0f310a8805e48021,1,50.07495,50.07495
0xe052a4eaef18ad14e3ca8f2402760e662e64951f,1,25.07,25.07
0xe05bdf214064b49b734abe5344e70af8de5db0ef,1,26.398056,26.398056
0xe068f66f820e0df37266364cf339c9a6f1f7b55f,1,25.08745,25.08745
0xe0711c2583f3420147637d94e0d2f423499aff58,1,26.48675,26.48675
0xe000b2e69ef01b721c1cffb6b6ea89d39cd383b7,1,7449.805368,7449.805368
0x07adcc9de89a491f0692723e17ec72346efef8c6,1,26.28685,26.28685
0xe074c271666b6ccccce7ca717078654b92def9f4,1,26.08,26.08
0xdff98401895a1cf66870d6c18c777d3d8225393d,1,26.82,26.82
0xdfa01f08d22a113ec52f6e71ff2dfc6cf8d36221,1,25.81,25.81
0xdfa59a6cd62f6a451bd885a6d07bd8c45828e353,1,28.015163,28.015163
0xdfa72efb53704db1571e159f5b77330014aa74a1,1,27.130081,27.130081
0xdfb00aeaf4b5f192e93b9846020a218ac36d7c28,1,47.0,47.0
0xdfb089f03f4bf55d6b89507ae04c03c7ac3f00d4,1,25.465261,25.465261
0x07b59b948f4d078fdb88399ea38d67898659b23c,1,26.0,26.0
0xdfb89a717123c345c64c971fb6a8d3c7ead68704,1,29.86506,29.86506
0xdfc47b02013d441e4370a0ab6c89d441635d5e6a,1,25.5,25.5
0xdfc6221f9e6b73ad91cc500d1e4bd5d586c2dbb7,1,25.987,25.987
0xdfcc3fa3e84cf95619cd42a1560b397b15fa9090,1,28.840413,28.840413
0x07af9176383b75863adf3bfbb67a6583db448781,1,498.283675,498.283675
0xdfcfac03740b16f4d318697a166ad72182ff714b,1,25.0,25.0
0xdfe5df256f596598ddbe3f26c63c497ea0e898ed,1,349.825,349.825
0xdfef7687d76ac831827a1e910ed1b4bb33f45136,1,25.984,25.984
0xdff463b16a4afd8522926ccae1c2b638f135f31a,1,25.375282,25.375282
0xe072e523751200c3dd8e8318649fcf4840413305,1,25.987,25.987
0x079966abbe6f36d820af7abad464e430ba37ab79,1,28.038437,28.038437
0xe12b05e843bc848fb316b271ed0f652886e4a097,1,30167.9085,30167.9085
0x078e5fd9b54c5ff070cf4b38841a69a2c81160e6,1,25.32,25.32
0xe0d8b355a2be3d01e4be69eb7f379b9460517108,1,50.07495,50.07495
0x07813fe275de4ec118153ec316b2a96990d811de,1,61.990907,61.990907
0x077dc9cf61dff49d3e2233fe973229cf03b6ecbd,1,27.300617,27.300617
0x077da43d812ac172fff0d7d732d85bcae90ea7e3,1,29452.275253,29452.275253
0x077c4d4911e862ff483d2beda99f27b3f44eb1f9,1,29.935034,29.935034
0xe0ecfd97b7e178007b1e77cbacb549a953d53d33,1,25.07,25.07
0x077317a1c690c1649fc35ad8b8b54e0a2f24e3ee,1,26.136505,26.136505
0x0770124c0d50756a048dbb34c4ba506f9b37f09a,1,26.9,26.9
0xe0fd9c490ade49bf22edcabc3f8df6301def2977,1,26.435001,26.435001
0xe1068db94bab90006b3470636cf0410a2c89fc59,1,25.987,25.987
0xe1077283058cdc28bde44ecb1be159f9f1a83aa1,1,25.38,25.38
0xe10a12a6181c6ef38bfd5298fee1c1815c80b1cc,1,25.987,25.987
0xe10b576ff45e4fd175a6eb91c02aff0249d5efe1,1,36431.775,36431.775
0xe11b30d9981b883047ea73f72fca6df291c36d70,1,25.88705,25.88705
0xe12377876a292f4c114193eed56a07cef1000ab5,1,5.483796,5.483796
0xe0d87773e9b18d368de6294db470b9bfe6e910cc,1,103.98844,103.98844
0xe0d4d9d14d5e41345c107659b0f09239a0a5b851,1,26.936525,26.936525
0xe07916e0afb28bfd72e38bf6bbd32f01afdb4e98,1,49.909,49.909
0xe0cd983307ae181e0c0496f7139e75396531a0a0,1,25.965011,25.965011
0xe07b4ca69469044ea8c78599bd7f4389e3997d92,1,27.291608,27.291608
0x0794353587c5dd17943ee7c689d82525c8c62b09,1,26.9865,26.9865
0xe08aa7a1e57bd2a10e22ab861c346309f33f0d01,1,26.0,26.0
0xe0b56c0166f1819e40bcd46904fbab13c7a355b4,1,25.48725,25.48725
0xe0b848c414c42c0ad1f7cc058211c38b3df61286,1,25.76711,25.76711
0xe0ba40e5fe060a70da07394a64498a3ee335719b,1,26.669928,26.669928
0x07911e807bb7999fdfee78acae0757070edc95dd,1,49.935753,49.935753
0x078e7be98dd324bd0e4d814686723e5a153b8e43,1,27.081971,27.081971
0xe0c448945a84314ba31ba2ced81cdfdd2569677b,1,26.210602,26.210602
0xe0c448bd5cadff8fa92ebf36820f211ae2caa092,1,2501.04496,2501.04496
0xe0c693e8abd90ccbbdfc3fd5d4979c2bf0355989,1,25.86706,25.86706
0xe0c6cb01acdf81b7678057ae13faed4535df5c74,1,25.2,25.2
0xe0c847a3b8e4c4346a1ebc60270e42af6510a8ee,1,236.288397,236.288397
0xe0ccb73f8a0a1dbbfb03371bd94a7459119ac62d,1,25.87,25.87
0xe0cce9dd8f6a1b1a9e02432b549fe97aceac9e37,1,54.262932,54.262932
0x06ec3b303583807b72e8f6aaee2d7ec6c86e738b,1,25.987,25.987
0xe2a16d41869935a9204bbfa5e66ea1dc26583253,1,199999.914668,199999.914668
0x06dc0cbf44eed256c5975210095be703504a4541,1,8.30043,8.30043
0xe4915bd7905e7d48064665e147e0b2742a8e52ac,1,25.965011,25.965011
0xe49873daf29a01843b41e54debd70b4c7b9a4b3e,1,25.909,25.909
0xe49d0e3ad54a75fa3c9f87ccdbcd5fcd70cef2a1,1,25.965011,25.965011
0xe49fd77932ee405590ad8cffec2a276a64c9265a,1,25.349845,25.349845
0xe4ab5c313e7241a1056eca6bcede3fe887f9d6f1,1,5097.45,5097.45
0x0683e840cdafcc18309056c911ed1a54a98dcc1a,1,25.78,25.78
0x067e0533b66d90b034b88dfd489240ff21aa42ac,1,20.538498,20.538498
0xe4ca7b8817fc2cc68d891d725c89ba67fd9a212b,1,25.966011,25.966011
0xe4d5ce81ca993c15583d98c8b7cd9376ba1de174,1,25.89,25.89
0xe4dc112ff19019d3f68fa09277d70be2e578d492,1,25.0,25.0
0xe4e2c0f74d051a3d5f043bc221a4519ae0dc2a6f,1,26.0,26.0
0xe4e836f950047040fce7f6974060e998ec2127c6,1,25.45,25.45
0xe4f1860cbc95f1ecba27240745e6ca98d85c75de,1,25.87,25.87
0xe500ce5dc674f43b7605cf83b15b2ff9b605a6ed,1,39.0,39.0
0x0678d6ed1ee222fa9aa6cf4830de9171eade9cd9,1,25.08745,25.08745
0xe5054b3f08b87b89cb0892ea994aabf25aacb22a,1,25.81649,25.81649
0xe49665cdc38be2d8eec35a138a923cb329a121ab,1,85.334203,85.334203
0xe4875fb8c17fb42c9b047badb7ecd6a2936caf14,1,100.0,100.0
0xe50713c61bfc5efbb19144e4a69ac0e847da895d,1,24.9875,24.9875
0xe484c746f3354601d74624f672a6800bb2bb7ee7,1,26.08695,26.08695
0x0693177acba03f7443cf42fd697942dc7448d5c1,1,10491.175899,10491.175899
0xe439f2e86e2f9c79ec5a30bd8134d96c463b6e78,1,34.87,34.87
0xe442252dc133ce6877ac415a12b2788773b84e02,1,50.07495,50.07495
0xe4441b202593392b67c897ab5cf8ef2669edd5e3,1,25.984,25.984
0x069294b81bcb0b37981c75a5d5c2ee26b6027872,1,59.841512,59.841512
0xe447a4b405d651f159bb1b85b50a33a56cb60e2d,1,718.715474,718.715474
0xe44c1589846792c34bf41d06df26b4ba5059c842,1,25.697354,25.697354
0xe452957b13b867fc9160927c4170118f56ccf17d,1,25.86291,25.86291
0xe459f2d3a42d22149562669bcab427ce22373df1,1,1573.708849,1573.708849
0xe45d0bbc210a6dd78cddc8f7ed050035f9705894,1,26.15576,26.15576
0x068b0cbffb847409277d197c9163a06e992aa34c,1,34.385827,34.385827
0xe46b9bdb2ee8ae7b50c5e87578e65673e35a9b3d,1,25.433371,25.433371
0xe47d432a162b1798a6a7e90a7d4c284b9b2f8766,1,25.3873,25.3873
0xe481e526e126841f3a2d53c3607498112c80e864,1,49.844984,49.844984
0xe484bf8802dd58d1fdb5505c7a654c4d37c06d4c,1,29.87,29.87
0xe50688e14d79021fcbda26746c5f70ac4a6277f4,1,103.5,103.5
0xe50d16986a97af98f9ef25f887487afce331d471,1,25.6,25.6
0xe2a98e469acb7107d99ba34cab5fc0bf1de4665f,1,25.9,25.9
0xe56954f53cd5d02ae0327b32a2df26012f8dc291,1,26.82,26.82
0xe5744e1fdd0e81f2e285de592765aa42f2fc9492,1,29.515337,29.515337
0xe57bcddaee09ed0d9cebf8e3a0ce393a30a4ac17,1,25.398069,25.398069
0x06621d14874ad639b940a2930448fa6392c73edd,1,25.966011,25.966011
0x0660e661d38ad0c15e3ddae71cfeee5c9779a155,1,25.987,25.987
0xe5a5e84be8f41e6aac5f62ec27ee0f943f0301b9,1,25.78,25.78
0x065d7d894e20abf7f566cd118bab3a344e880d6d,1,76.939511,76.939511
0x0656b01c18a96ee4f0db4281f2461e97cf84ffc4,1,25.2,25.2
0xe5c1dd0e750b868618db556925b19af2288d35a5,1,360.920327,360.920327
0xe5c28b4370a0a1d53a1de30716045244bb45252b,1,9.995,9.995
0xe5c2a8f963a9bb0fbc4f0620953b427f2d3e14c6,1,10000.314082,10000.314082
0x0649437a5bdbb368c9521262dda240fea7847c36,1,35.977999,35.977999
0xe5ceeefc80d6c1f5eba1bbc3e09769ea0a6584bc,1,25.48725,25.48725
0xe5d1e17f9b370bbe0ecb3c83e7bea21ea9404656,1,49.22174,49.22174
0xe5dcc132104fc9e1bdb106c1208a433e7230f87d,1,29.87,29.87
0xe5e7d244aa3dc110cab02445bf4845e349bcd56d,1,10.216779,10.216779
0xe56f376ce9bb88a752cc97d98aeae3462c574cc6,1,3.885604,3.885604
0xe568dce58fac25ac678db1c967cd45e86cbd5fee,1,25.852986,25.852986
0xe513003bc6cdbf2e1a940e289703f7e6f7d37fa7,1,25.969009,25.969009
0xe55b55e5c26781f51237f2b3f3430952e5f5eb9a,1,26.0,26.0
0x066e29441162fcac2f82224395738bea6f681e6d,1,521.84,521.84
0xe525e46b03572110b53898f7acffca5c5e8e82af,1,47.955011,47.955011
0xe52bd1cdc2c2dc51ecc308d46f00293bc97a3b9d,1,99.929011,99.929011
0xe52cadf2d3c8bc3fc87e8a977b5c43d69696144e,1,25.06846,25.06846
0xe52d0692ffabb5d9b1a320727dd33dcd64a2bc32,1,25.95,25.95
0xe5334d7776c33e8ae3695d40fd0d507df0784b05,1,9404.495559,9404.495559
0xe533655592f4199542e69b075cc3c96af7f38fb5,1,26.910155,26.910155
0xe534bc399c9699df7ccc3ec707bae128a11d5d87,1,499.75,499.75
0xe53d684aea2c0209738256feab6f8571d37d40dd,1,27.98,27.98
0xe540f36987e507a5b9cb04562cb6a7d54c4baa53,1,2068.94601,2068.94601
0xe547a90d4460224e15afd2c1ae14360d1a72f79f,1,26.76661,26.76661
0xe54ec18bc65539c433007c2622dbf38556535505,1,25.797095,25.797095
0xe55066eb421c5cc4ace16e2382d4e560e122ea3a,1,26.732817,26.732817
0xe556481ebf82d8d5fca765e199add27df04dffa0,1,28.95877,28.95877
0xe55a3b0e8b98a7b87da6fccf960a0330882ff825,1,25.377457,25.377457
0xe4215873ee3ff4eb2bde465d3f021612634bd3a1,1,29.753303,29.753303
0xe41e58fe5551acce435602f60957850d2a22bf08,1,34.083948,34.083948
0xe406107cb35c1dfa7e29eb8cefca8596855b9ed3,1,30.914062,30.914062
0xe3104f657b5c6387647708daaafbbcac55b8d4cd,1,25.48725,25.48725
0xe315b061d75a4b122f4d1ce2d8c3a6bbd777fa4f,1,25.1874,25.1874
0xe316d9c343d84c200eaf494a8ed785ea05b06901,1,90612.769254,90612.769254
0x06c68ca6884ec14eaf827630db44409924f03260,1,25.8,25.8
0xe326403c9520b1dbdcb5a6a4840fe01e5b39d739,1,127.632456,127.632456
0xe329b772858849764c089eaa64405e5ce215bc8f,1,25.32,25.32
0xe330dc28b47d73884ad88837aecfee1f49ad7e7b,1,0.9995,0.9995
0xe336cd08f42d0d6b9fe1b6e84c89d0aba22a702e,1,49.97375,49.97375
0xe337b372563a8063f745602f0ff96f407b95d4ae,1,242.85851,242.85851
0xe33c2730604243d0662deeae6ddeb8fae1b363e1,1,27.423592,27.423592
0xe33e6a2bdfe484854a12fd563b79675631f49e96,1,165206.989036,165206.989036
0xe3414364e8340939c03fc3bd5019219ed8866d3f,1,25.987,25.987
0xe344abc0f0b7e6503f9e8746b785b1d35e896688,1,27.088628,27.088628
0xe34c7f2622247b0cc1f3aedc94917dd9b269c7bf,1,26.0,26.0
0xe34e46e6dd150b4efe6258d447fba6f4a8c4b6dc,1,25.9,25.9
0xe3553c3124dde2722b11a2aee4ee2744f176ae09,1,25.965011,25.965011
0x06c7581c26bfdd2829495875b229f6b50227e473,1,25.987,25.987
0x06cf19d059cf415c815a838f0854d01bac889fe8,1,9.995,9.995
0xe405934e051fb88cb25b5781078557f3c8e6f6be,1,25.465261,25.465261
0xe300ed436b0dd47ca0384dfd15fd7e4144af10bd,1,25.452381,25.452381
0xe2acb5c0a6c3458c76ff8582131e64a36560a4e7,1,30.0,30.0
0x06d4f052c5187b422f97325fbd62895436a8d86f,1,25.824232,25.824232
0xe2bf0a60ed5dea09c00838c45fb514cd4c853d16,1,25.788104,25.788104
0xe2bff1e5847c31d6b7ca719898495228308eca05,1,25.48725,25.48725
0xe2c045206221cc3eba382231369b970bd32fb3fe,1,29.874971,29.874971
0xe2d3eb27015e30eacfcd44ed9eb697ae7c0f5644,1,25.987,25.987
0xe2e17ceff3b8b7ab965be86d4af5712fb63f52aa,1,26.036975,26.036975
0xe2e2e86485d7c55eb82b3a1c5750ea42f58a9003,1,28.919154,28.919154
0xe2e3afdf7ab6a660c56ab4f96a08d40edf9e8876,1,25.838553,25.838553
0xe2e7c0487ec0e9fdae92b784bae5221c9a2ea09d,1,1999.977511,1999.977511
0xe2ea949452e25470e70cf9a98a32d0967d5f50b3,1,26.0,26.0
0xe2eafdb23c7d4116a99cf16824cd0900af20f765,1,36.426017,36.426017
0x06d0e2b6feadbb8838e2bff47fda6793bd0ceb35,1,50.39979,50.39979
0xe2fd02ffc0740e84da828bcbbc1d3937b188ef0a,1,26.488317,26.488317
0xe2fd258efa3432cdac792a290a09eb173a98f8ab,1,25.87,25.87
0xe3557e84bd0247c09ec369d3c904e9dab87d60a7,1,0.9995,0.9995
0xe358bd7f98ff78078c1ba19125be156bc773bdae,1,25.86706,25.86706
0xe3594f1e9a4637cc9437c20cc88329b3e67c22ca,1,25.48725,25.48725
0xe35a1073cfc4e2b32ea8630bc8a441ff81584dee,1,28.742299,28.742299
